Age,Income,CreditScore,LoanAmount,LoanDuration,NumOfLatePayments,EmploymentYears,HasMortgage,HasDependents,Region,Class
23,52620.414532992916,759,28179.87275116673,37,1,6,1,1,1,1
26,52648.41499782405,427,15173.503396805976,28,2,37,0,1,3,1
56,65637.969096905,675,31384.511934492322,45,0,11,1,0,0,0
48,43244.68314188756,382,16725.37766766949,51,1,16,0,0,1,0
49,46339.45957247536,834,29067.525306927288,23,2,20,1,0,0,1
58,66879.81958949659,822,25384.143420622662,24,1,5,1,0,3,1
67,18123.57647918548,402,26775.467742872053,29,0,36,1,0,0,1
29,54761.794203755395,818,19451.73181630508,9,2,24,0,1,0,1
25,44986.568320520964,661,14686.217031039052,59,0,14,0,1,0,0
25,60691.39668430614,555,28076.040065470188,51,1,10,0,0,1,0
67,57689.099042920134,546,34345.13028683527,7,1,8,1,1,1,0
45,39555.355334155014,491,11981.021999795084,35,1,3,1,1,0,1
79,42389.97715281527,834,23804.392726996113,54,1,2,1,0,1,0
37,15470.368616784777,613,23774.03221102761,43,0,12,1,1,3,1
79,61249.8724739273,575,21326.421098006365,36,2,31,1,1,3,1
64,53596.60730096946,672,31449.023763972094,45,4,5,1,1,1,1
76,70977.68533177569,743,13795.59031248753,21,1,0,1,1,0,1
24,44008.999457591795,494,28786.922318292607,58,2,4,0,0,3,1
28,63715.03396472039,557,17781.142925985245,38,2,1,0,1,2,1
37,33951.10931653791,659,1308.2932460616685,55,0,21,0,1,3,0
33,9428.153032115522,847,8340.384230635329,8,0,31,1,1,2,1
21,48582.290894483485,407,20285.51969395616,23,2,6,0,1,2,0
23,41499.77367420462,323,29760.658214820403,15,0,20,0,0,3,0
75,34237.678613229196,764,28650.557373632837,7,0,16,1,0,0,0
39,63471.58090229925,321,20842.969273688253,56,4,19,1,0,3,0
43,68123.70010315336,801,10837.631559882191,35,2,0,0,1,1,0
20,51581.31919048791,800,10339.211640118581,35,0,31,0,0,0,1
58,47262.21395572752,706,23364.260181554142,30,0,39,0,0,2,1
77,50940.62560853783,629,19661.809482641464,48,2,31,0,0,1,1
59,40206.10634148009,585,27767.6879179144,56,0,19,0,0,2,0
31,58438.93922642604,446,17343.41399403032,29,2,9,1,1,2,0
28,26909.420207578416,683,13824.355844998207,40,3,5,0,0,0,1
35,33903.828073547105,310,17774.372287917668,15,0,32,0,0,3,1
71,38131.082730397975,575,19895.321317247985,53,0,9,0,0,0,1
29,58120.331464722934,602,3738.094153856522,35,3,24,1,0,0,1
40,45462.65214435135,503,23783.44596766591,31,0,23,0,1,1,1
29,70405.85592054609,644,21141.608230830407,40,1,30,1,0,1,1
30,62049.64634567763,565,27576.25323466436,29,2,28,1,0,2,1
42,37983.60236656481,321,26240.029299409332,56,2,11,0,1,0,1
62,59501.9868559793,835,28666.34519208764,25,1,36,0,1,1,1
68,43876.89457771972,395,33445.58649472777,58,0,8,1,0,0,1
75,57097.70742535945,744,21116.47435732316,44,0,28,1,0,1,0
36,62776.582453894596,562,2346.80913750334,54,1,2,1,0,2,0
72,66720.71902719076,682,26889.932323889792,45,1,3,1,1,2,1
63,53030.323547568754,849,29593.12088486542,40,1,20,0,0,3,1
53,74001.85529720328,691,18180.71029553938,44,1,5,1,1,2,1
62,56619.71534091908,839,3867.619406211905,15,1,1,0,1,2,1
25,52025.78239186446,391,28318.835194534127,32,1,36,1,1,3,1
46,45462.28418510096,458,19845.239166318184,56,1,19,1,0,2,1
72,40530.36469717449,527,9323.237380894141,20,1,32,1,0,3,0
70,56298.25589092558,772,17860.302982284662,20,2,13,0,1,2,1
72,51511.364554699765,671,19960.70555187556,42,3,19,0,0,0,0
49,53912.384009515845,675,17857.6388525012,40,2,1,1,0,0,1
68,57211.18741334438,336,15955.942803125465,8,1,6,0,1,1,0
61,53849.02217214573,336,27615.554531650756,34,0,36,0,1,0,0
35,80199.43110391777,400,30809.16406018511,9,1,11,0,1,2,0
23,42080.52673732793,842,35455.45115537563,52,0,15,1,0,2,0
35,56484.40016179559,489,11970.193617254614,21,0,16,0,1,3,1
36,46584.60176226888,811,30406.24645942924,10,0,30,1,0,0,0
39,13077.91829637139,389,21527.183018301846,26,1,6,0,1,2,0
54,47097.90765697332,305,23006.320076579566,45,0,25,1,0,1,1
49,35952.54416122189,438,29715.269496253706,47,3,0,0,0,0,1
73,48997.66311739379,394,19600.83913380365,59,1,1,1,1,0,1
58,49603.96218002443,685,18539.823998251948,26,1,30,0,0,1,0
76,55780.36831909006,422,14451.742869371335,7,0,19,0,1,0,0
20,42047.30937025746,584,10666.970640571117,19,4,36,0,0,0,1
45,43923.60626394589,665,14940.631767765224,10,2,32,0,1,0,1
27,60510.40479214923,789,21368.799498372042,12,0,12,1,1,1,0
68,37864.122057783155,624,19597.665952621293,16,3,0,1,0,3,1
52,22423.20513936062,706,16955.05830724712,40,2,32,0,1,0,0
78,52355.47035389722,818,17201.938621535493,35,2,2,0,0,3,0
46,66062.73121352367,376,28410.74988209401,49,1,36,1,0,2,0
71,60337.70713470329,533,21405.074757882536,51,0,18,1,1,1,1
32,52632.26293295455,783,12052.95093932579,6,1,39,0,1,1,1
50,68759.68015023167,763,20463.206431331906,59,2,31,0,1,3,1
24,66230.25858747374,570,24928.77046896725,21,0,4,1,1,2,1
29,45036.28208406409,766,27651.556032592038,52,1,36,0,1,3,1
66,53712.825925056044,768,24513.117007887435,6,1,5,0,0,3,0
47,54356.90333954661,846,26788.267679983175,27,1,35,0,1,3,0
38,48698.74056886146,569,24048.476280253788,18,2,36,1,0,2,1
48,67013.71356310818,677,3944.955977022537,32,4,12,0,1,2,1
75,47717.893499048434,476,18717.739884781626,20,0,11,1,0,2,0
78,42495.81663492506,573,19277.932414268987,22,0,5,1,1,0,1
41,11126.881139372686,326,36314.90683956847,14,1,29,0,1,1,1
37,38025.44176439433,359,26075.01721434288,10,0,36,1,1,2,0
54,30268.73136794852,516,17672.422727761394,28,0,27,1,0,0,0
21,49394.057731003464,569,13818.365911236879,49,0,9,1,1,0,0
45,31194.661243058683,415,17247.66263438313,54,1,27,0,1,0,1
61,59130.27112503352,544,13532.8500479693,48,2,5,0,0,1,1
79,66626.56412321058,384,37438.74854302466,16,1,8,1,0,0,1
37,49532.6486211782,749,19877.851967155188,29,2,23,1,0,2,1
77,35239.73425604387,835,26598.64078701254,13,2,17,0,0,2,1
41,54296.005642723,388,24122.689541329026,52,0,3,0,1,2,0
67,78402.12587132042,848,25258.674856433743,39,0,22,0,1,3,1
66,73737.20943986841,806,12954.831695352028,59,0,26,0,1,2,1
68,28908.819601438656,707,30698.188711624505,47,0,3,0,1,0,0
49,28352.281647976426,570,19293.434904441656,58,0,12,0,0,1,1
58,24506.953403000778,823,32003.209238534848,36,1,10,0,0,3,0
53,32945.30819374518,793,23405.348809568673,27,1,10,0,1,2,1
75,53773.88703152945,747,34031.84100063706,19,0,18,1,0,1,1
70,41649.58587245112,842,24802.541630848627,10,0,32,1,1,3,0
51,37419.94946173086,649,18515.10911491508,22,1,13,0,1,2,1
53,65586.64651274678,627,31244.996352170303,23,0,12,1,1,1,0
19,57951.3967863144,585,21106.482388194247,24,0,6,0,0,2,1
32,24429.46059269282,334,24304.670174396222,12,0,32,0,0,2,0
51,64725.870113144534,832,20714.01865773743,31,3,31,1,0,3,0
53,57590.52083693058,787,15672.510346703551,30,1,36,1,1,2,1
23,57923.948870455584,786,18724.61838841391,23,1,7,1,0,3,0
56,41442.88964104147,444,25693.205683488155,49,0,33,1,1,0,1
59,47190.437303076644,823,27777.328876025575,20,2,18,0,1,1,1
68,20409.17707704325,445,3842.9146355451394,34,2,35,1,0,3,1
68,63004.80008801938,802,22562.51684798465,51,2,33,0,0,3,1
75,35016.09483048027,826,19376.7937577402,47,0,35,0,0,3,1
71,36940.56453359084,571,9038.840548775475,54,1,5,0,0,3,1
78,36737.88058460425,833,26860.088941240734,6,2,0,1,0,3,1
29,77006.01675355728,394,34453.137998448954,9,0,29,1,0,2,0
20,39969.4390285657,746,31853.377819182337,14,0,14,1,1,3,0
62,64133.904103155844,714,1333.6951714266215,41,2,8,1,0,3,1
35,49640.11842675827,556,22596.23642637496,56,2,28,1,1,2,1
57,37563.35429846781,561,14802.690201665844,37,3,1,1,1,1,1
38,34843.99920080454,386,16414.159218926918,29,0,29,1,1,3,1
32,40567.15868774012,735,17982.558594105096,42,1,3,0,0,3,1
50,48883.07889836189,407,2218.8725504058166,23,1,18,0,1,0,0
52,59026.056595822614,318,3534.2677974948965,20,0,19,0,1,3,0
43,42935.12480764376,664,20681.563315216445,25,1,4,1,1,0,1
25,42373.82387329521,678,21981.618270600833,45,0,8,0,1,0,1
53,36782.672826468886,459,18437.01019359884,7,0,19,0,0,1,1
65,32089.367878096655,399,10010.223286098302,30,0,15,0,0,0,1
47,30834.634703716067,564,16767.49336573676,18,1,19,0,1,2,1
40,64820.433769094016,348,31563.520946832312,32,2,19,1,0,1,1
59,42067.413730686916,714,17097.89942764756,18,2,25,0,1,3,0
61,43395.86150666351,358,15977.631204985855,33,0,38,1,1,1,1
31,40000.81125528722,482,29894.953452881025,51,2,32,1,1,2,1
31,45247.155651085646,746,18274.031154667427,20,1,11,0,1,1,1
19,55566.11261485151,600,25443.464739952826,34,0,20,0,1,1,0
72,42696.78768245567,653,23686.824629779523,26,0,22,1,1,1,0
54,52711.09831145856,512,12862.020545389329,49,3,19,0,1,1,1
22,71273.1273424646,488,12074.35771054573,36,3,22,0,0,2,1
55,37705.03975719191,646,9216.721021047577,28,0,5,1,1,2,0
62,43407.975950146865,436,11922.46060681388,42,2,11,1,0,3,1
58,59615.90404117713,329,26615.929299955467,8,4,34,1,0,2,1
79,72459.44250772888,445,13425.602938769396,55,1,7,0,1,1,1
71,31365.345831856983,767,18896.724858837308,40,1,26,0,1,3,1
77,24487.939627282518,802,17746.752290881508,19,1,15,1,0,2,1
78,49990.904736915625,490,23036.770112781196,7,0,31,0,1,0,0
64,48441.84654542293,770,9082.151661648408,55,0,28,1,1,2,0
31,60502.53944249148,644,28784.413853697763,18,1,6,1,1,0,1
73,58213.40519931521,300,31489.60813278606,7,1,15,1,0,3,1
56,49490.5516118859,409,19798.770396854783,17,3,28,0,1,3,1
42,65738.22280050187,363,2083.0406685393464,32,4,24,0,0,2,1
37,39784.7351772101,352,13127.245376696224,39,2,35,0,0,1,1
19,53173.71188115133,561,22528.08468329374,45,0,3,1,0,1,1
56,31764.391567785202,828,22977.17140821767,10,0,26,1,1,3,0
23,49368.075857370226,601,17937.778935000995,30,0,22,1,0,2,1
34,28083.02542189953,533,28804.932938673213,16,1,22,1,0,2,0
76,33262.346795355494,372,15390.08381016872,18,2,29,0,1,1,1
42,75641.7775623488,656,27872.85423052285,33,1,23,0,0,0,0
74,22631.936482166442,783,20008.03554251902,26,0,15,1,1,3,0
45,46750.2245687786,305,15471.320129210042,54,0,6,0,1,2,1
19,62408.22684087002,436,25852.55665359726,53,0,22,1,1,3,1
52,83320.33372534142,703,19648.693675654005,56,1,37,0,1,3,1
54,52656.12562649072,505,27099.79708430399,31,2,30,0,1,2,1
22,53513.30189094038,709,43250.97270378904,32,0,18,0,0,3,1
18,50595.28072621624,335,12528.090960359355,31,2,3,1,1,2,1
57,65858.51607026244,529,27046.330954632424,20,0,5,0,1,0,1
29,56475.55347856848,526,25103.61111463573,55,0,18,0,1,1,0
73,41373.68319810672,561,34234.48294940991,11,0,26,0,0,2,1
53,66732.6753714309,430,27313.1816505732,9,0,28,1,0,0,0
62,43067.139262282595,747,32583.50203111643,9,2,11,0,1,1,1
40,26022.55819874001,485,12129.760357345684,35,0,37,1,1,0,1
64,26070.131878466327,485,9795.35522943258,18,3,12,1,0,3,0
48,46983.97780362976,573,12475.018636333742,14,0,27,1,0,0,1
28,51545.623486570825,651,18745.240935245238,47,3,4,1,0,3,1
27,64334.43909573109,712,31060.112952372187,19,1,16,1,1,2,1
20,59612.24617671652,450,32845.970311936544,33,1,26,1,1,1,1
71,51197.76417809516,683,17081.413178089508,45,1,25,1,1,1,1
31,65172.65737148528,335,19102.17784253893,8,2,3,1,0,3,1
33,50191.06859946426,625,10624.311546483525,46,1,7,0,0,0,0
27,30642.70950830078,764,20582.14245883413,34,0,25,0,0,2,0
46,27373.215170336647,765,18414.318652773734,38,1,32,0,1,0,1
27,69180.31561408487,394,18437.37367360687,20,0,11,1,0,2,1
29,16321.55312896907,433,29445.81554670148,52,0,12,1,0,2,1
47,46988.89016436247,461,23238.474608087996,44,2,20,1,0,2,1
58,94726.90240632536,599,9540.561914932621,20,0,36,1,0,0,0
18,56888.50166465748,655,-401.61233675129915,12,2,24,1,0,0,0
22,46871.857692817,539,24415.785159912004,50,0,38,1,0,2,1
37,24733.076500202307,466,21858.983726606366,17,0,2,0,0,1,1
25,74260.55852199823,439,23021.20491288179,55,1,18,0,0,2,1
60,68207.41806041685,438,21860.025363642006,44,0,6,0,1,3,0
29,60271.953685075954,534,10843.528059548415,12,0,16,1,1,3,0
18,49991.604005347785,302,18481.809124454474,52,1,12,0,1,3,0
74,58580.18370412066,555,17554.82684204957,46,2,23,0,0,0,1
71,47770.68412094221,670,19349.87689487506,11,2,7,1,0,0,1
37,35401.08634273503,577,27026.876562199257,31,3,7,1,0,1,1
45,64345.02397257219,815,15380.83841399759,14,1,1,1,1,1,1
74,49240.12015126685,511,10752.019569745335,56,0,29,0,0,0,0
60,57829.159469881815,515,30719.578410659906,29,4,2,0,1,0,1
54,48183.151391603504,569,14157.906446256024,57,1,25,0,0,1,0
64,56927.290730702654,775,29219.471105887274,35,2,16,0,0,3,1
54,49782.60904013376,827,37211.69359846261,21,0,37,0,1,0,0
29,48611.752218656875,363,32056.776270108043,53,2,2,1,1,2,1
54,50449.84393216281,759,25315.95368058219,32,0,32,0,0,1,0
66,94413.04535694569,315,18414.54127978102,38,2,29,1,0,0,1
66,62036.104789729055,318,27304.647515966706,28,1,14,1,0,3,1
73,88790.86875349283,624,19816.72092937417,50,3,7,0,0,3,1
61,49878.463789877256,392,31323.40636815373,24,0,29,1,0,1,1
73,45364.13045953219,316,25108.288622312844,41,0,22,0,1,0,1
45,33887.044124367865,787,23026.59488489601,24,1,11,1,1,0,0
64,74048.4679493384,393,20394.07101452835,27,2,38,0,0,1,1
32,36422.22639276341,309,16046.717847850045,47,2,7,1,0,0,0
23,77143.41136080035,827,19981.92682548239,50,2,8,0,0,2,0
61,34757.17503844553,788,22342.593359409093,38,2,7,0,0,3,1
76,63299.8980294864,443,17944.437633315953,50,0,37,1,0,3,0
78,26134.88774789531,814,22384.108844782255,15,2,32,0,0,3,1
37,43370.66447614004,769,27884.854141280674,52,0,32,1,1,2,0
67,50331.22294169487,676,22220.56509225129,37,2,10,1,1,3,1
31,41037.63476444769,793,15724.724484373533,20,2,22,0,0,2,1
19,47460.100972490596,783,-2045.1893805341024,44,1,24,0,0,0,0
26,47531.82341631708,751,29710.078160204685,51,0,14,1,1,2,0
54,62104.00325045096,835,19115.380847401284,13,1,9,0,1,3,1
37,18698.72316519888,374,21603.70749177538,56,1,19,1,1,3,1
43,41556.20407957904,339,24359.94246237997,30,0,15,1,1,3,0
46,68819.54521656434,601,24361.984785753706,23,0,34,0,0,3,0
18,58437.19884974892,361,26062.254585028386,20,0,33,0,1,2,1
72,69069.29393190521,802,28070.654551783482,31,2,20,0,0,2,1
52,61381.84032159027,544,26044.321361672104,46,1,39,0,0,1,1
23,33747.27339485284,317,-4936.258538807022,49,1,0,1,0,1,1
54,59913.457566793644,697,23143.838089374556,26,0,24,1,0,2,1
70,51502.89200139144,488,22039.96376401654,27,0,13,0,1,0,1
76,84020.91997689486,403,17977.591952521198,51,1,18,1,1,3,0
22,62032.468737416144,643,23836.24691499251,39,2,7,0,0,2,1
50,57850.51111516401,670,20162.00925325537,42,1,14,1,1,1,1
66,60041.36395011967,332,15456.33734836413,59,1,17,1,1,0,1
68,57032.683124999356,673,29893.982288434654,42,0,0,1,1,2,0
31,56627.016916191096,477,22782.30427382196,19,1,32,1,0,3,1
29,46005.59945904622,311,21379.95309319252,9,1,0,1,0,3,0
59,58032.093305300004,755,3331.659520335852,29,2,33,0,0,3,1
37,64227.00020409044,548,37029.057762518685,7,1,3,1,1,3,1
70,65904.92103548128,747,5085.400451806394,6,0,16,0,1,2,1
67,64086.7522940527,303,24193.63085533293,7,2,1,1,1,0,1
41,72620.95469228108,535,25703.78421702791,18,2,38,0,1,1,1
76,66843.38184955888,472,33155.34477911902,32,0,9,1,1,1,1
60,59427.768711511555,621,12306.682177472592,57,0,36,0,1,2,0
79,32845.08800504447,670,13529.825043687604,22,2,25,1,1,3,1
51,32850.975157563735,847,26403.012795029008,50,0,26,1,1,1,0
42,46277.98395107974,595,25207.43198184367,22,1,38,0,0,2,1
67,50701.30529071578,699,33614.39221605279,10,4,24,0,1,2,1
46,70970.02296804893,357,28699.29074063798,29,1,28,1,1,2,1
74,8304.396713066948,829,17292.759171276568,13,0,17,0,1,2,1
56,34501.906058853565,847,19111.556141530793,59,0,21,0,0,3,0
48,47086.686283027455,707,24184.172206427585,59,0,25,0,1,0,0
73,35047.13557050967,812,7772.353552949444,49,1,25,0,1,2,1
64,38028.38992444603,363,24488.704971689232,14,3,20,1,0,0,1
60,42512.56856171846,719,25067.416787863578,23,1,20,1,0,3,1
67,35812.61203888597,445,13519.554935731638,21,0,7,1,1,2,1
40,38413.635088767856,571,18296.120708388058,56,2,1,1,1,3,1
61,70448.48845541678,316,4143.867218679683,37,0,33,1,1,0,1
55,59214.77510242969,397,27431.130813939915,59,0,11,1,0,0,1
37,61459.15017113006,751,23343.64349240053,45,1,17,0,1,2,1
40,49488.15863813067,542,9547.34000094984,44,1,16,0,1,3,0
79,65166.57819007642,778,11519.529556323849,58,1,14,0,1,0,1
62,62716.97476959176,500,16523.226163928397,46,1,2,1,1,0,1
69,58978.06871660541,772,26794.339673067676,59,1,20,1,0,3,0
33,40187.53917286834,478,24036.287143277197,49,3,18,1,1,1,1
67,43369.44277415187,807,13422.148107877885,51,0,31,1,0,3,1
59,65871.95148098553,752,15253.805072906747,37,2,10,1,0,2,1
77,42248.99387823568,569,20420.77311360269,47,0,17,1,0,1,0
72,30672.137956033162,533,13594.660045440367,53,1,28,1,1,2,0
25,41959.72887854033,785,15836.42560648133,7,1,2,1,0,0,0
67,73391.08523328678,637,25534.951983592604,43,1,3,0,0,2,1
38,41974.45003412605,747,10185.425601313875,48,2,27,0,0,3,1
18,54914.82187980039,656,18861.06293605271,9,1,8,1,1,0,0
72,40764.68111942828,348,18265.879277350592,10,2,37,0,1,2,1
25,61451.38331728049,795,19657.15476426769,42,0,6,1,1,3,1
46,58051.98786054534,645,22113.68901321384,54,0,0,0,0,3,1
49,27632.22888251956,592,24916.714056484518,42,3,34,1,0,3,1
55,54020.4798062897,449,26273.750716035865,31,0,33,0,0,1,1
22,24761.19669052149,844,17248.45265939547,48,3,8,0,1,1,1
64,41688.98303856635,559,18788.55060320563,14,0,25,1,1,2,0
39,49828.49125051434,621,22807.650628878597,20,1,7,1,0,3,1
64,77702.98873193745,376,21441.126085659325,29,1,18,1,1,2,0
51,54768.68697648765,409,24565.651497135863,29,1,25,0,0,0,1
18,38493.70869105436,846,23597.53966495506,40,1,9,1,0,1,1
72,45241.84846225099,722,13409.01788560412,53,0,29,1,1,1,0
72,63862.95161663756,693,34995.57410056215,46,0,39,1,0,3,0
43,38697.24737390049,534,20029.41358902747,30,2,35,0,1,3,0
60,66454.67747002236,629,25597.6312571005,31,2,30,0,0,3,1
27,42154.23082928907,624,24884.700766229806,28,0,7,0,1,0,1
47,36270.212667318236,450,22175.40347206824,11,2,12,1,0,3,1
67,42634.95558645844,845,22098.69090030829,46,1,36,0,0,1,1
35,25755.733938678957,331,27418.664010291384,32,2,29,1,1,0,1
34,17411.345282735583,571,18333.673745872755,59,1,14,1,1,1,1
43,48761.969160187116,667,26204.821296297705,24,2,34,0,0,0,1
25,48990.53182484661,791,24019.389591152594,36,1,2,0,1,1,1
64,53846.92676805,615,29406.324474033278,43,3,28,1,0,2,1
57,48687.88722911641,667,16028.767938132987,48,0,23,0,1,2,0
66,84938.79686158734,379,20674.465581580538,37,0,22,1,0,2,1
29,52526.14014909046,471,13157.999514480576,7,0,8,1,1,2,1
44,29353.057158250926,557,28878.179050871582,23,1,1,0,0,2,1
25,33201.27716446125,578,14085.930204127671,33,0,14,1,0,1,0
42,50004.57004023092,803,22656.397672786956,12,0,31,0,0,3,1
63,43468.60073662294,790,16370.471915109598,28,0,17,0,0,2,1
21,31572.801542548037,636,29129.479117309835,58,0,28,1,0,1,0
50,49117.278760507055,820,19531.751221495375,41,2,39,1,0,1,1
18,49336.63655926487,625,25209.119224429494,29,1,2,0,0,2,1
36,73935.40600245072,471,11329.28801401561,33,1,32,0,1,2,1
48,36258.65439316856,383,14950.369064874281,30,0,6,0,0,0,1
33,43734.08291137741,823,24856.33166979103,44,2,29,0,0,0,1
31,73889.24583643448,780,30327.620816021692,54,0,26,0,0,3,1
70,54928.79311895913,843,24208.57999206105,9,0,37,0,1,2,0
65,36170.679087209275,717,39063.87853676898,50,1,28,0,0,3,1
22,39279.017232336366,638,26331.83950873114,57,2,30,0,1,0,1
58,31787.61867448008,619,20128.161179171544,24,1,0,1,1,3,1
43,51159.0894151049,603,17432.015456772915,9,2,26,1,0,1,0
79,65467.399772535064,571,34536.54717607386,18,0,26,0,1,2,0
45,74463.51913448489,413,26459.58169624928,6,0,28,0,0,2,1
19,27705.774035978342,706,15876.58015152283,39,2,4,1,0,3,0
67,63036.75855474995,325,14728.903092923783,12,0,2,0,0,0,1
23,52464.69196700823,536,14690.089751220403,30,2,28,0,0,3,1
26,46071.04452744879,609,24090.013212944177,28,0,38,1,0,1,0
50,43739.92940181025,532,7854.809293601373,35,2,12,1,0,3,1
58,21186.022461579287,848,15912.467394635305,54,0,32,1,1,1,1
42,59569.97943602369,564,22380.216111005695,12,3,19,1,1,1,1
65,30217.148362349762,312,20220.896207936537,59,0,2,0,0,0,0
30,38777.06277413438,795,16360.052706819066,50,3,5,1,0,3,0
26,56269.76951829944,615,25558.59765258976,22,1,16,1,1,3,1
70,22750.46644326341,683,25517.660961250636,38,1,3,1,0,3,1
30,30188.090857779505,615,18268.281585975074,7,0,32,0,1,1,1
48,68279.9398871531,555,15748.584939404853,43,1,32,1,0,1,1
58,51830.88319359094,740,26916.615231886,49,1,5,0,1,3,1
28,40066.97949313441,414,18730.226856478745,18,0,13,1,0,1,0
21,51889.942314552645,598,20112.38612706059,57,0,6,0,1,3,1
51,60042.14506264605,423,26262.77360711053,57,0,5,1,0,3,1
78,66871.51836856516,555,11199.606585198837,37,1,2,1,1,3,0
55,33313.47236960317,346,15853.987896224122,27,1,36,1,0,1,1
63,34627.42755631733,762,17912.648127317483,14,0,21,0,0,2,1
21,59125.1494801809,649,35257.18480050059,22,2,37,1,0,3,1
55,59606.188527501516,422,9979.148806304063,23,2,7,1,1,3,0
36,29840.465273448255,330,20318.24092408485,45,1,23,1,1,0,0
23,35190.339867668044,354,12907.34089887428,45,3,12,0,1,1,1
51,47093.79048707819,452,38473.735003620066,32,2,12,1,1,2,1
35,50353.64366645767,755,22134.535952675673,16,0,0,1,0,2,1
30,50778.94815956797,585,12374.978263516952,59,1,35,1,1,2,1
58,29610.142899763414,335,6832.172932643987,59,0,31,1,0,1,1
40,50627.41655755232,555,24896.073884611636,33,2,4,0,0,1,1
36,39239.43957694336,477,21544.959796708474,13,1,6,0,1,3,1
62,32505.235601145057,847,25085.82028105001,55,1,31,1,1,3,0
28,49835.059273829465,553,11947.372536374107,23,2,27,1,0,3,0
18,48305.09555468477,807,34946.25800014111,18,2,32,0,0,2,1
